lead,criterion,predictor,comparison_id,focal_strategy,comparator_strategy,quartile,meters,predictor_mean,focal_error_mean,comparator_error_mean,absolute_gain_mean,absolute_gain_median,relative_gain_mean_pct,relative_gain_median_pct,positive_gain_share
1,smape,test_low_share_abs_change_pp,full_vs_fine_tuning,cer_scratch_full,fine_tuning,2,232,3.1579828658870066,52.28746308404674,57.193685371456574,4.906222287409839,4.749037525885168,7.845088694997085,8.235440884742996,0.8922413793103449
1,smape,test_low_share_abs_change_pp,full_vs_fine_tuning,cer_scratch_full,fine_tuning,3,232,8.19414557490423,55.18079511912138,59.80076240759029,4.619967288468911,4.295510150004098,7.209172882438436,7.3905044274800495,0.8232758620689655
1,smape,test_low_share_abs_change_pp,full_vs_fine_tuning,cer_scratch_full,fine_tuning,4,232,24.74905530954693,61.83753451164744,67.30915523122505,5.471620719577618,4.688438339134105,6.696127310746694,7.567882359370787,0.771551724137931
1,smape,test_high_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,1,233,0.5815469077633973,59.14117383041741,56.939465389218,-2.201708441199401,-2.537482359883086,-3.996083721963436,-5.112770435104901,0.31759656652360513
1,smape,test_high_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,2,232,2.591100036982731,58.36456419768277,55.301301329431396,-3.063262868251373,-3.114552369223688,-5.645915821296941,-6.389296660631285,0.2543103448275862
1,smape,test_high_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,3,232,6.365238057898254,54.53025879757103,51.0354625579749,-3.4947962395961305,-3.6451899081442463,-6.583009131889852,-7.505876134119545,0.21551724137931033
1,smape,test_high_share_abs_change_pp,source_transfer,direct_transfer,cer_scratch_limited,4,232,16.735212579699752,48.38329020106866,46.92001072377806,-1.463279477290599,-1.047606448794685,-2.101844080858526,-2.5581945767407683,0.3577586206896552
1,smape,test_high_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,1,233,0.5815469077633973,62.015605617001555,59.14117383041741,-2.874431786584148,-2.9285838260048465,-5.152833454101097,-5.186376450896922,0.008583690987124463
1,smape,test_high_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,2,232,2.591100036982731,61.245123727954656,58.36456419768277,-2.880559530271893,-2.7683893688564645,-5.168215968672637,-5.073090889827025,0.0
1,smape,test_high_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,3,232,6.365238057898254,57.04240332993565,54.53025879757103,-2.512144532364617,-2.4030650124323962,-4.676275201871316,-4.518393337092986,0.0
1,smape,test_high_share_abs_change_pp,fine_tuning,fine_tuning,direct_transfer,4,232,16.735212579699752,50.33267614913661,48.38329020106866,-1.9493859480679487,-1.7901292782678269,-4.04842753800669,-3.9818738167191063,0.0
1,smape,test_high_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,1,233,0.5815469077633973,56.33218092097094,56.939465389218,0.6072844682470598,0.5058824486665614,0.818351843711207,0.9847761553988217,0.5622317596566524
1,smape,test_high_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,2,232,2.591100036982731,55.17487315031362,55.301301329431396,0.12642817911776588,-0.746262150016797,-0.16227814316012648,-1.642722722575825,0.3922413793103448
1,smape,test_high_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,3,232,6.365238057898254,52.46319940878469,51.0354625579749,-1.4277368508097856,-1.6996074218064798,-2.760210239848692,-3.6243358228436797,0.28879310344827586
1,smape,test_high_share_abs_change_pp,full_data,cer_scratch_full,cer_scratch_limited,4,232,16.735212579699752,48.19038767356758,46.92001072377806,-1.270376949789517,-0.9805540745714545,-2.4157036686999276,-2.252832295756612,0.3793103448275862
1,smape,test_high_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,1,233,0.5815469077633973,59.14117383041741,56.33218092097094,-2.8089929094464603,-3.091800143081066,-5.077701937977731,-6.308179315316026,0.2145922746781116
1,smape,test_high_share_abs_change_pp,direct_vs_full,direct_transfer,cer_scratch_full,2,232,2.591100036982731,58.36456419768277,55.17487315031362,-3.189691047369138,-2.995770892905071,-5.705596816838111,-5.626936390206351,0.2025862068965517
